OGLE-GD-CEP-0132,F,116.964795,-32.171333,12.015,-99.99,-99.99,5.8635029
OGLE-GD-CEP-0133,F,117.355215,-38.239389,11.728,13.152,1.424,10.5035199
OGLE-GD-CEP-0134,1,117.625125,-32.778806,14.475,16.678,2.203,1.9782087
OGLE-GD-CEP-0135,F,117.706245,-32.660806,13.459,15.575,2.116,3.6850493
OGLE-GD-CEP-0136,F,117.867,-35.066583,15.439,18.047,2.608,2.1306764
OGLE-GD-CEP-0137,F,117.928995,-35.70425,12.526,14.499,1.973,7.1655819
OGLE-GD-CEP-0138,1,117.96342,-24.422528,11.814,13.119,1.305,2.4944089
OGLE-GD-CEP-0140,1,118.35996,-36.497944,14.431,16.537,2.106,1.770176
OGLE-GD-CEP-0141,F,118.49013,-28.367611,11.599,13.183,1.584,5.8006758
OGLE-GD-CEP-0142,F,118.49796,-39.116889,14.175,15.563,1.388,1.6705088
OGLE-GD-CEP-0144,1,118.701375,-37.445194,15.319,16.544,1.225,3.5363675
OGLE-GD-CEP-0145,F,118.705995,-36.171694,14.511,16.85,2.339,2.520541
OGLE-GD-CEP-0146,F,118.71084,-37.622444,11.389,13.142,1.753,3.7079495
OGLE-GD-CEP-0147,1,118.81266,-32.254056,12.768,14.262,1.494,1.8698412
OGLE-GD-CEP-0148,F,119.052045,-32.602639,10.548,-99.99,-99.99,4.5172216
OGLE-GD-CEP-0149,F,119.15388,-30.952806,12.857,14.548,1.691,2.4944279
OGLE-GD-CEP-0150,F,119.265465,-28.161583,10.752,11.991,1.239,3.3311712
OGLE-GD-CEP-0151,F,119.42571,-27.601917,10.508,12.044,1.536,13.4575339
OGLE-GD-CEP-0152,F,119.45787,-29.384056,10.693,11.973,1.28,2.5861133
OGLE-GD-CEP-0153,F,119.66613,-33.504056,10.722,12.153,1.431,4.4029304
OGLE-GD-CEP-0154,F,119.69304,-38.994333,10.764,12.193,1.429,15.5612767
OGLE-GD-CEP-0155,F,119.73891,-36.897333,13.973,15.916,1.943,2.7750582
OGLE-GD-CEP-0156,1,119.744955,-34.070694,13.557,15.252,1.695,2.488096
OGLE-GD-CEP-0157,F,119.80083,-26.698917,11.889,13.141,1.252,3.7164545
OGLE-GD-CEP-0158,F,119.842995,-33.357139,12.347,14.014,1.667,5.2813723
OGLE-GD-CEP-0159,F,119.860215,-40.028306,13.83,15.337,1.507,2.3684934
OGLE-GD-CEP-0160,F,119.948835,-42.028389,12.864,14.552,1.688,4.5473757
OGLE-GD-CEP-0161,1,120.11433,-33.319806,12.015,13.392,1.377,2.6569522
OGLE-GD-CEP-0162,F,120.143505,-41.684889,13.548,15.191,1.643,3.5161646
OGLE-GD-CEP-0163,1,120.615165,-36.989222,13.996,15.629,1.633,1.7004379
OGLE-GD-CEP-0164,1,120.68871,-36.621028,13.088,15.161,2.073,1.6935769
OGLE-GD-CEP-0165,F,120.70413,-38.244778,14.552,16.912,2.36,3.6422868
OGLE-GD-CEP-0166,F,120.856785,-37.2,13.126,14.659,1.533,2.8550661
OGLE-GD-CEP-0167,1,121.00392,-32.787139,15.619,17.447,1.828,1.0310572
OGLE-GD-CEP-0168,1,121.20579,-38.054528,13.945,15.782,1.837,2.1165493
OGLE-GD-CEP-0169,F,121.244955,-28.860889,11.108,12.485,1.377,4.1744272
OGLE-GD-CEP-0170,F,121.295955,-34.360278,10.81,12.339,1.529,4.0886258
OGLE-GD-CEP-0171,F,121.321995,-37.580194,12.395,14.24,1.845,6.0210631
OGLE-GD-CEP-0172,F,121.333665,-35.079694,14.579,17.344,2.765,3.6633898
OGLE-GD-CEP-0173,F,121.50363,-34.889194,13.017,15.397,2.38,5.5113121
OGLE-GD-CEP-0174,1,121.51887,-32.979722,12.96,14.812,1.852,2.3973889
OGLE-GD-CEP-0176,1,122.055465,-43.25775,13.269,14.28,1.011,1.5025679
OGLE-GD-CEP-0178,F,122.363505,-33.262139,11.017,12.327,1.31,3.562923
OGLE-GD-CEP-0179,1,122.383035,-39.201111,13.926,15.84,1.914,2.2367299
OGLE-GD-CEP-0180,F,122.446035,-45.354611,15.007,16.255,1.248,2.5511537
OGLE-GD-CEP-0181,F,122.4585,-43.97275,13.522,14.666,1.144,2.3421931
OGLE-GD-CEP-0182,1,122.491245,-41.542444,13.974,15.756,1.782,1.9445716
OGLE-GD-CEP-0183,1,122.56083,-32.892028,11.763,13.453,1.69,2.7189929
OGLE-GD-CEP-0184,F,122.60325,-38.473722,10.935,12.97,2.035,3.5789598
OGLE-GD-CEP-0185,F,122.938245,-44.172111,14.019,15.558,1.539,2.5404957
OGLE-GD-CEP-0186,F,122.951745,-42.051667,13.622,15.7,2.078,4.764465
OGLE-GD-CEP-0187,F,123.24888,-44.430417,12.929,14.627,1.698,4.1205908
OGLE-GD-CEP-0189,F,123.410715,-42.699194,12.661,14.199,1.538,4.2483435
