OGLE-LMC-CEP-0192,1,51:19.2,-66:50:52.0,18.212,18.768,0.556,0.2995692
OGLE-LMC-CEP-0193,1,51:20.3,-68:18:12.8,15.726,16.368,0.642,1.6916737
OGLE-LMC-CEP-0194,F,51:22.2,-70:35:31.8,15.473,16.23,0.757,3.1455578
OGLE-LMC-CEP-0195,1,51:23.1,-70:38:00.0,14.288,14.994,0.706,4.7535223
OGLE-LMC-CEP-0196,F,51:24.1,-66:57:33.9,15.931,16.683,0.752,2.2983774
OGLE-LMC-CEP-0197,F,51:24.4,-68:36:46.1,15.679,16.4,0.721,2.6181371
OGLE-LMC-CEP-0198,F,51:25.9,-69:33:11.6,15.928,16.604,0.676,2.0349701
OGLE-LMC-CEP-0199,F,51:27.8,-69:29:22.0,15.134,15.949,0.815,4.2997888
OGLE-LMC-CEP-0201,F,51:31.8,-68:13:32.9,15.689,16.45,0.761,2.5705997
OGLE-LMC-CEP-0202,1,51:37.5,-68:18:02.9,15.959,16.667,0.708,1.490683
OGLE-LMC-CEP-0203,1,51:38.0,-68:27:21.2,15.971,16.608,0.637,1.5046741
OGLE-LMC-CEP-0204,1,51:38.2,-69:33:11.2,15.991,16.645,0.654,1.3528877
OGLE-LMC-CEP-0205,F,51:42.6,-69:36:30.6,15.88,-99.99,-99.99,2.6424119
OGLE-LMC-CEP-0206,F,51:45.3,-66:47:29.5,15.303,15.985,0.682,3.2728111
OGLE-LMC-CEP-0208,1,51:47.9,-69:29:25.3,15.412,16.117,0.705,2.0359201
OGLE-LMC-CEP-0209,F,51:52.7,-69:05:48.9,15.451,16.193,0.742,3.1227846
OGLE-LMC-CEP-0210,F,51:55.4,-68:40:13.7,14.898,15.773,0.875,4.7872336
OGLE-LMC-CEP-0211,F,51:56.1,-69:20:36.8,15.792,16.431,0.639,2.0977485
OGLE-LMC-CEP-0212,F,51:59.9,-68:53:27.0,13.914,14.854,0.94,12.326506
OGLE-LMC-CEP-0213,F,52:00.8,-67:39:49.0,16.297,16.873,0.576,1.6504667
OGLE-LMC-CEP-0214,F,52:04.0,-68:25:18.3,15.85,16.578,0.728,2.4240208
OGLE-LMC-CEP-0215,F,52:05.6,-69:15:20.1,15.987,16.817,0.83,2.5452257
OGLE-LMC-CEP-0216,F,52:05.6,-69:23:26.9,15.351,16.08,0.729,3.3986626
OGLE-LMC-CEP-0217,F,52:06.2,-69:46:09.2,15.708,16.494,0.786,3.0408565
OGLE-LMC-CEP-0218,F,52:07.7,-69:36:50.9,14.366,-99.99,-99.99,8.6221264
OGLE-LMC-CEP-0220,1,52:12.0,-68:43:41.8,15.505,16.219,0.714,1.8775537
OGLE-LMC-CEP-0221,1,52:12.5,-69:25:27.8,15.496,16.25,0.754,2.2164582
OGLE-LMC-CEP-0222,F,52:13.3,-68:51:23.7,15.623,16.335,0.712,2.6968757
OGLE-LMC-CEP-0223,F,52:13.3,-69:52:02.0,14.292,15.15,0.858,8.2392025
OGLE-LMC-CEP-0224,F,52:13.9,-69:00:42.2,14.455,15.492,1.037,3.7796319
OGLE-LMC-CEP-0225,F,52:14.6,-66:35:32.3,14.844,15.572,0.728,4.4325622
OGLE-LMC-CEP-0226,F,52:15.3,-68:49:44.9,15.597,16.313,0.716,2.6092305
OGLE-LMC-CEP-0227,F,52:15.7,-70:14:31.3,14.408,15.291,0.883,3.7970782
OGLE-LMC-CEP-0229,F,52:19.4,-69:23:01.4,15.201,16.044,0.843,4.5634595
OGLE-LMC-CEP-0230,F,52:19.9,-69:05:29.1,15.184,15.926,0.742,3.6908117
OGLE-LMC-CEP-0231,1,52:24.0,-69:21:20.4,14.584,15.523,0.939,1.8994168
OGLE-LMC-CEP-0232,1,52:24.6,-69:20:52.8,18.159,18.735,0.576,0.3012301
OGLE-LMC-CEP-0233,1,52:24.8,-70:37:33.1,15.653,16.453,0.8,2.0848261
OGLE-LMC-CEP-0235,F,52:26.7,-69:10:10.9,15.143,15.983,0.84,4.7622517
OGLE-LMC-CEP-0236,F,52:27.4,-69:30:54.8,15.64,16.526,0.886,3.2965051
