OGLE-SMC-DSCT-0047,singlemode,08:58.0,-73:16:24.3,20.717,21.127,0.41,0.07257267,-99.99
OGLE-SMC-DSCT-0048,singlemode,08:59.6,-71:00:55.9,20.675,21.112,0.437,0.07344238,-99.99
OGLE-SMC-DSCT-0049,multimode,09:28.4,-64:55:10.8,15.733,16.07,0.337,0.06019509,0.04701507
OGLE-SMC-DSCT-0050,singlemode,09:41.6,-74:13:35.1,20.714,21.246,0.532,0.09105472,-99.99
OGLE-SMC-DSCT-0051,singlemode,09:44.0,-74:28:41.3,21.132,21.483,0.351,0.06401292,-99.99
OGLE-SMC-DSCT-0052,singlemode,10:06.1,-70:08:29.6,19.281,19.646,0.365,0.0698587,-99.99
OGLE-SMC-DSCT-0053,singlemode,10:30.4,-65:36:15.1,18.331,18.715,0.384,0.0487796,-99.99
OGLE-SMC-DSCT-0054,singlemode,11:45.4,-73:16:02.3,20.71,21.162,0.452,0.07077265,-99.99
OGLE-SMC-DSCT-0055,singlemode,12:02.8,-73:21:27.6,21.053,21.602,0.549,0.06366037,-99.99
OGLE-SMC-DSCT-0056,singlemode,12:24.8,-73:28:24.8,21.166,21.626,0.46,0.07015416,-99.99
OGLE-SMC-DSCT-0057,singlemode,12:39.0,-75:45:37.9,20.045,20.54,0.495,0.09361232,-99.99
OGLE-SMC-DSCT-0058,singlemode,12:47.8,-74:25:50.3,20.051,20.505,0.454,0.13010963,-99.99
OGLE-SMC-DSCT-0059,singlemode,13:19.1,-73:40:15.7,20.612,21.041,0.429,0.08763822,-99.99
OGLE-SMC-DSCT-0060,singlemode,13:26.7,-73:51:34.7,20.797,21.256,0.459,0.07904471,-99.99
OGLE-SMC-DSCT-0061,singlemode,13:30.0,-72:43:08.5,20.555,21.041,0.486,0.07209692,-99.99
OGLE-SMC-DSCT-0062,singlemode,13:41.1,-73:12:15.9,20.825,21.397,0.572,0.07344532,-99.99
